customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01609,Male,0,No,Yes,35,No,DSL,No,No,Yes,Two year,Bank transfer,70.19,2335.62,0
CUST-01610,Female,0,No,No,70,Yes,DSL,No internet,No internet,No internet,Month-to-month,Electronic check,65.5,4928.85,0
CUST-01611,Female,0,Yes,No,59,Yes,DSL,No internet,No,Yes,Month-to-month,Electronic check,95.35,6102.79,0
CUST-01612,Male,0,No,No,69,Yes,Fiber optic,No internet,No internet,Yes,Two year,Credit card,33.25,2372.45,0
CUST-01613,Female,0,No,No,33,Yes,Fiber optic,No,No,No,One year,Mailed check,74.69,2677.36,0
CUST-01614,Female,0,No,No,51,Yes,DSL,Yes,No internet,No,Two year,Mailed check,74.62,3727.89,0
CUST-01615,Male,1,No,Yes,12,Yes,No,No internet,No internet,No internet,Two year,Bank transfer,28.95,378.88,0
CUST-01616,Female,0,Yes,No,20,Yes,DSL,Yes,Yes,Yes,Month-to-month,Credit card,61.8,1286.13,1
CUST-01617,Female,0,Yes,No,53,No,Fiber optic,No internet,Yes,Yes,One year,Bank transfer,105.33,5071.14,0
CUST-01618,Male,0,Yes,No,43,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Bank transfer,105.62,4911.24,1
CUST-01619,Female,1,Yes,Yes,50,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,29.92,1491.35,0
CUST-01620,Male,1,Yes,Yes,29,No,No,No internet,Yes,Yes,Two year,Credit card,29.07,836.34,0
CUST-01621,Female,1,Yes,Yes,57,Yes,No,Yes,No,No,Month-to-month,Bank transfer,46.27,2672.45,0
CUST-01622,Male,0,No,Yes,39,Yes,Fiber optic,Yes,No internet,Yes,One year,Mailed check,107.48,3897.78,0
CUST-01623,Female,1,No,No,56,Yes,Fiber optic,No internet,No internet,No,One year,Mailed check,32.89,1830.48,0
CUST-01624,Female,0,No,No,43,No,DSL,Yes,No,No internet,Month-to-month,Electronic check,92.0,4217.99,1
CUST-01625,Female,1,No,Yes,50,Yes,Fiber optic,Yes,Yes,No internet,Two year,Credit card,30.12,1360.06,0
CUST-01626,Female,0,No,Yes,23,Yes,DSL,Yes,No internet,Yes,Month-to-month,Credit card,82.31,1807.15,0
CUST-01627,Female,1,Yes,No,44,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,55.61,2203.36,0
CUST-01628,Male,0,Yes,Yes,38,Yes,DSL,Yes,No,No,Two year,Bank transfer,98.89,3694.47,0
CUST-01629,Female,0,No,No,23,No,DSL,No internet,Yes,No,Month-to-month,Mailed check,43.37,1043.06,1
CUST-01630,Male,0,Yes,Yes,45,Yes,DSL,Yes,No,No,One year,Mailed check,83.92,4002.06,0
CUST-01631,Male,0,Yes,Yes,52,Yes,DSL,Yes,No,Yes,Month-to-month,Mailed check,43.57,2467.37,0
CUST-01632,Female,0,Yes,Yes,50,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Electronic check,91.37,4667.64,0
CUST-01633,Male,0,Yes,Yes,8,Yes,DSL,No,No,Yes,Two year,Mailed check,107.37,816.81,0
CUST-01634,Female,0,Yes,Yes,1,Yes,Fiber optic,Yes,No internet,No,One year,Bank transfer,32.68,35.45,1
CUST-01635,Female,0,No,Yes,8,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer,106.66,900.26,0
CUST-01636,Female,0,No,No,29,Yes,Fiber optic,No,No internet,No,Month-to-month,Electronic check,79.36,2335.7,1
CUST-01637,Female,0,Yes,No,5,No,Fiber optic,No internet,Yes,No,Two year,Bank transfer,32.71,169.95,0
CUST-01638,Male,1,Yes,No,47,Yes,No,No,No,No,Month-to-month,Credit card,62.75,3199.53,1
CUST-01639,Female,0,Yes,No,34,Yes,No,No,Yes,Yes,Two year,Credit card,36.09,1279.18,0
CUST-01640,Female,0,No,Yes,65,Yes,No,No,No,No internet,Month-to-month,Mailed check,90.03,5697.9,1
CUST-01641,Female,0,Yes,No,55,Yes,Fiber optic,No internet,No,No internet,One year,Mailed check,95.89,5498.65,0
CUST-01642,Male,0,Yes,Yes,43,Yes,Fiber optic,Yes,No,Yes,Two year,Credit card,30.58,1194.04,0
CUST-01643,Male,0,Yes,Yes,30,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Bank transfer,70.61,2070.18,1
CUST-01644,Male,0,Yes,Yes,17,No,No,No internet,No internet,No internet,One year,Electronic check,101.46,1692.5,0
CUST-01645,Male,0,No,No,26,No,DSL,No internet,Yes,No internet,One year,Mailed check,113.62,2757.28,0
CUST-01646,Female,0,No,Yes,8,Yes,Fiber optic,Yes,Yes,No,One year,Mailed check,71.35,516.36,0
CUST-01647,Male,0,Yes,Yes,47,Yes,DSL,No,No,No,Month-to-month,Credit card,115.03,5009.99,0
CUST-01648,Male,1,No,Yes,72,No,Fiber optic,Yes,Yes,Yes,One year,Credit card,73.57,5460.85,0
CUST-01649,Male,0,Yes,Yes,46,Yes,Fiber optic,No,No,No internet,One year,Electronic check,59.42,2898.57,1
CUST-01650,Male,0,No,No,68,Yes,Fiber optic,Yes,No,No internet,Two year,Mailed check,104.82,7823.72,0
CUST-01651,Female,1,Yes,Yes,33,Yes,Fiber optic,No internet,No,Yes,One year,Bank transfer,69.3,2216.63,0
CUST-01652,Female,0,No,No,1,Yes,No,No internet,No internet,No internet,Month-to-month,Bank transfer,67.19,68.53,0
CUST-01653,Male,0,Yes,Yes,19,Yes,Fiber optic,No,Yes,No,Two year,Credit card,69.03,1426.24,0
CUST-01654,Male,0,Yes,No,31,No,No,No internet,No internet,No internet,Month-to-month,Electronic check,104.68,3028.98,0
CUST-01655,Female,0,Yes,No,14,No,DSL,No internet,No,No internet,Month-to-month,Credit card,103.19,1507.54,1
CUST-01656,Female,0,Yes,No,53,Yes,Fiber optic,Yes,No,No,Month-to-month,Electronic check,60.35,3361.66,0
CUST-01657,Female,1,No,No,48,No,Fiber optic,No,No internet,No internet,Month-to-month,Bank transfer,53.33,2349.41,1
CUST-01658,Female,0,No,No,69,No,DSL,Yes,Yes,No,Month-to-month,Electronic check,69.19,5119.04,0
CUST-01659,Male,0,No,No,62,Yes,Fiber optic,Yes,No internet,No,Month-to-month,Bank transfer,77.28,5091.4,0
CUST-01660,Male,1,No,No,66,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Electronic check,43.83,2622.83,1
CUST-01661,Female,1,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,No internet,One year,Credit card,99.4,5841.33,0
CUST-01662,Male,0,No,Yes,70,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer,68.65,4372.17,0
CUST-01663,Male,0,No,No,63,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Mailed check,53.4,3253.01,0
CUST-01664,Male,0,No,No,33,Yes,DSL,No,Yes,No internet,Month-to-month,Mailed check,30.68,1014.32,1
CUST-01665,Female,0,No,No,41,No,Fiber optic,No,No internet,No,Month-to-month,Bank transfer,43.88,1810.72,1
CUST-01666,Female,0,Yes,Yes,48,No,DSL,No,No,Yes,Month-to-month,Mailed check,114.93,5260.3,1
CUST-01667,Female,0,Yes,Yes,13,Yes,DSL,No,No,Yes,One year,Bank transfer,50.51,710.68,0
CUST-01668,Female,0,No,Yes,31,Yes,DSL,Yes,No,No,Two year,Credit card,36.89,1113.46,0
CUST-01669,Male,0,No,No,68,Yes,DSL,No internet,No internet,Yes,Two year,Credit card,66.07,4084.41,0
CUST-01670,Female,0,Yes,No,4,Yes,DSL,Yes,No internet,No,Two year,Electronic check,50.71,194.74,0
CUST-01671,Female,0,Yes,No,19,Yes,DSL,No internet,Yes,Yes,Month-to-month,Mailed check,23.52,449.66,0
CUST-01672,Male,0,No,Yes,70,Yes,DSL,Yes,Yes,No internet,Month-to-month,Mailed check,52.31,3594.49,1
CUST-01673,Female,1,No,No,13,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Mailed check,74.41,923.58,0
CUST-01674,Male,0,No,No,23,Yes,DSL,No,Yes,Yes,One year,Bank transfer,75.17,1601.43,0
CUST-01675,Female,0,No,No,1,No,Fiber optic,No,No internet,Yes,Month-to-month,Credit card,55.66,59.21,1
CUST-01676,Male,1,Yes,Yes,54,Yes,No,Yes,Yes,No,One year,Mailed check,64.73,3842.27,0
CUST-01677,Male,0,Yes,No,71,Yes,Fiber optic,Yes,No,No internet,Month-to-month,Electronic check,116.55,7992.94,0
CUST-01678,Male,0,Yes,No,15,Yes,DSL,No,No internet,No,Month-to-month,Mailed check,57.73,845.45,0
CUST-01679,Male,0,Yes,Yes,65,Yes,No,Yes,Yes,Yes,Two year,Electronic check,45.82,3048.61,0
CUST-01680,Female,0,Yes,Yes,71,Yes,DSL,Yes,No internet,No,One year,Mailed check,44.35,3286.42,0
CUST-01681,Male,0,Yes,Yes,15,Yes,DSL,No internet,No internet,No internet,Two year,Mailed check,65.78,965.39,0
CUST-01682,Male,1,No,Yes,21,Yes,No,No internet,Yes,Yes,One year,Credit card,95.95,2178.13,0
CUST-01683,Female,0,Yes,No,19,Yes,No,No internet,Yes,No internet,Two year,Electronic check,40.6,780.66,0
CUST-01684,Male,0,No,No,60,Yes,Fiber optic,Yes,No internet,No internet,One year,Mailed check,90.93,5401.67,0
CUST-01685,Male,0,Yes,No,33,Yes,Fiber optic,No,No internet,Yes,Two year,Electronic check,22.11,751.03,0
CUST-01686,Female,0,No,Yes,49,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Electronic check,61.89,3307.25,0
CUST-01687,Female,0,Yes,Yes,35,Yes,DSL,No,No,Yes,One year,Credit card,97.59,3616.87,0
CUST-01688,Female,0,Yes,Yes,44,Yes,DSL,No,No,No internet,One year,Credit card,53.87,2152.22,0
CUST-01689,Male,0,No,Yes,11,Yes,Fiber optic,No internet,No,No internet,Month-to-month,Electronic check,76.37,811.9,1
CUST-01690,Male,0,No,No,72,Yes,No,No internet,No internet,Yes,Two year,Credit card,40.5,2898.82,0
CUST-01691,Female,0,No,No,66,No,DSL,Yes,No,No internet,Two year,Mailed check,94.2,5986.56,0
CUST-01692,Female,1,No,Yes,46,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Mailed check,25.23,1207.05,1
CUST-01693,Female,0,Yes,No,9,Yes,DSL,Yes,Yes,No internet,Month-to-month,Credit card,105.25,1009.06,0
CUST-01694,Male,0,Yes,No,3,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,39.82,124.99,1
CUST-01695,Male,0,Yes,Yes,26,Yes,Fiber optic,No,Yes,No internet,Two year,Mailed check,107.44,3066.82,0
CUST-01696,Female,0,Yes,No,72,Yes,Fiber optic,Yes,No,No,One year,Bank transfer,55.25,3797.04,0
CUST-01697,Male,0,Yes,No,48,Yes,DSL,No internet,No,Yes,Month-to-month,Electronic check,92.27,4761.12,0
CUST-01698,Male,0,No,No,66,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,51.92,3609.45,1
CUST-01699,Male,1,Yes,Yes,70,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer,110.59,7527.92,0
CUST-01700,Female,0,Yes,Yes,28,Yes,DSL,No,No internet,No,One year,Bank transfer,32.66,957.3,0
CUST-01701,Female,1,No,Yes,26,Yes,DSL,No internet,Yes,Yes,Month-to-month,Electronic check,37.85,906.17,0
CUST-01702,Male,1,Yes,Yes,25,No,Fiber optic,Yes,No internet,Yes,Month-to-month,Bank transfer,69.3,1832.75,1
CUST-01703,Female,0,No,No,12,Yes,Fiber optic,No internet,No internet,No internet,One year,Credit card,28.19,340.47,0
CUST-01704,Male,0,Yes,Yes,5,Yes,DSL,No internet,Yes,No,Month-to-month,Credit card,39.6,189.77,0
CUST-01705,Male,0,Yes,No,48,Yes,Fiber optic,No internet,No,No,Month-to-month,Electronic check,114.38,5661.29,1
CUST-01706,Female,0,Yes,No,37,Yes,No,No internet,No,No,Month-to-month,Credit card,117.65,4476.35,1
CUST-01707,Female,1,No,Yes,44,Yes,DSL,No,No,Yes,Month-to-month,Mailed check,57.63,2388.39,0
CUST-01708,Female,0,No,Yes,15,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card,112.33,1526.7,1
CUST-01709,Male,0,No,Yes,43,Yes,DSL,No,No,Yes,Two year,Credit card,74.48,3160.12,0
CUST-01710,Female,0,Yes,Yes,48,Yes,DSL,No,No internet,Yes,Two year,Bank transfer,46.97,2285.9,0
CUST-01711,Male,0,No,No,70,Yes,DSL,No,Yes,Yes,Two year,Credit card,90.24,6792.59,0
CUST-01712,Male,0,Yes,No,46,Yes,Fiber optic,Yes,No internet,Yes,Two year,Electronic check,85.89,4289.31,0
CUST-01713,Male,0,Yes,No,43,Yes,No,No internet,No,No internet,Month-to-month,Credit card,118.91,5142.59,1
CUST-01714,Male,0,No,Yes,21,Yes,DSL,No,No,No,Month-to-month,Credit card,46.5,1026.07,1
CUST-01715,Male,0,No,Yes,23,Yes,Fiber optic,No internet,No,No,Month-to-month,Electronic check,87.21,1981.48,1
CUST-01716,Female,1,No,Yes,47,Yes,Fiber optic,No,No internet,Yes,Two year,Electronic check,25.2,1242.69,0
CUST-01717,Male,0,Yes,Yes,15,Yes,DSL,No,No,Yes,One year,Bank transfer,31.36,442.63,0
CUST-01718,Male,1,No,No,25,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Mailed check,20.39,496.61,1
CUST-01719,Female,0,Yes,Yes,36,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Credit card,119.95,4434.12,0
CUST-01720,Male,0,Yes,No,51,Yes,No,No,Yes,Yes,Month-to-month,Mailed check,100.23,4619.12,0
CUST-01721,Female,0,No,No,15,Yes,No,No,Yes,No,Month-to-month,Bank transfer,98.67,1545.9,1
CUST-01722,Male,0,Yes,No,68,Yes,DSL,Yes,No,No,Two year,Electronic check,70.97,5149.82,0
CUST-01723,Female,0,No,Yes,21,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Electronic check,50.01,1029.03,1
CUST-01724,Female,0,Yes,Yes,13,Yes,DSL,No internet,No,Yes,Two year,Electronic check,35.13,451.94,0
CUST-01725,Female,1,Yes,No,19,Yes,Fiber optic,No,Yes,No,Month-to-month,Bank transfer,48.47,985.63,0
CUST-01726,Female,0,Yes,Yes,34,No,No,Yes,Yes,No internet,One year,Credit card,57.6,2066.37,0
CUST-01727,Female,1,No,Yes,68,Yes,DSL,Yes,No,No,Two year,Bank transfer,95.63,6227.31,0
CUST-01728,Male,0,Yes,Yes,52,Yes,Fiber optic,No,No,No internet,Two year,Electronic check,73.97,3711.03,0
CUST-01729,Female,1,Yes,No,27,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Credit card,27.75,776.05,1
CUST-01730,Female,0,Yes,No,29,Yes,Fiber optic,No,No internet,No,Month-to-month,Electronic check,21.8,640.19,1
CUST-01731,Female,0,No,No,28,Yes,DSL,No internet,No,No,Month-to-month,Electronic check,30.23,789.26,0
CUST-01732,Male,0,Yes,No,35,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer,61.05,2055.52,0
CUST-01733,Female,1,Yes,No,8,Yes,Fiber optic,No,Yes,Yes,One year,Bank transfer,113.32,979.08,0
CUST-01734,Male,0,No,Yes,16,Yes,DSL,No,No internet,No internet,Two year,Mailed check,83.74,1390.26,0
CUST-01735,Male,0,Yes,Yes,36,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,100.18,3957.01,0
CUST-01736,Female,0,No,No,30,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Credit card,66.64,2105.96,1
CUST-01737,Male,0,No,No,18,Yes,DSL,No internet,No,No,Month-to-month,Electronic check,56.17,1100.43,0
CUST-01738,Male,1,No,No,2,Yes,DSL,Yes,Yes,Yes,Two year,Credit card,30.84,58.18,0
CUST-01739,Male,0,Yes,No,49,Yes,Fiber optic,No internet,No,Yes,Two year,Mailed check,107.59,5558.16,0
CUST-01740,Male,0,Yes,Yes,4,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Electronic check,98.32,355.54,1
CUST-01741,Male,0,Yes,No,7,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card,36.81,266.47,1
CUST-01742,Female,1,Yes,Yes,39,Yes,Fiber optic,Yes,Yes,No,One year,Credit card,71.23,2760.9,0
CUST-01743,Male,1,Yes,No,13,Yes,Fiber optic,Yes,Yes,No internet,One year,Mailed check,68.74,866.23,0
CUST-01744,Male,0,Yes,Yes,31,Yes,No,No,No,No,Month-to-month,Bank transfer,82.51,2743.2,0
CUST-01745,Male,0,No,Yes,71,Yes,DSL,No internet,No internet,No,Two year,Mailed check,114.62,8714.63,0
CUST-01746,Male,0,No,Yes,63,Yes,Fiber optic,No internet,No,No internet,Two year,Credit card,77.98,4443.38,0
CUST-01747,Male,0,No,No,56,Yes,No,No,No internet,Yes,One year,Mailed check,74.02,4235.9,0
CUST-01748,Female,0,Yes,No,42,Yes,Fiber optic,No,No,No internet,One year,Bank transfer,25.03,1023.47,0
CUST-01749,Male,0,No,No,61,No,Fiber optic,No internet,No,No,Month-to-month,Electronic check,26.29,1576.64,1
CUST-01750,Male,0,No,No,42,Yes,DSL,Yes,No,Yes,One year,Mailed check,38.73,1734.68,0
CUST-01751,Male,0,Yes,Yes,56,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,23.25,1252.48,0
CUST-01752,Female,0,Yes,No,36,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Electronic check,94.34,3697.18,1
CUST-01753,Female,0,No,No,68,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,92.33,5876.16,0
CUST-01754,Female,0,No,No,7,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer,33.61,242.93,0
CUST-01755,Male,0,Yes,No,54,Yes,DSL,Yes,Yes,Yes,Month-to-month,Credit card,103.61,5787.52,0
CUST-01756,Male,0,No,No,1,Yes,DSL,No internet,No,No internet,Month-to-month,Mailed check,35.48,33.72,1
CUST-01757,Male,0,No,Yes,44,Yes,DSL,Yes,No internet,Yes,One year,Electronic check,50.12,2127.99,0
CUST-01758,Male,1,Yes,Yes,45,Yes,Fiber optic,No,Yes,No internet,One year,Electronic check,44.9,2155.79,0
CUST-01759,Male,0,No,Yes,47,No,DSL,Yes,Yes,No internet,Month-to-month,Mailed check,57.23,2830.65,1
CUST-01760,Male,0,Yes,No,13,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Electronic check,45.47,570.91,0
CUST-01761,Male,0,Yes,No,22,Yes,DSL,No,No,Yes,Two year,Credit card,68.9,1526.09,0
CUST-01762,Male,0,No,Yes,21,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card,60.74,1163.72,0
CUST-01763,Male,0,No,No,9,Yes,DSL,Yes,No internet,Yes,Two year,Electronic check,118.66,1005.73,0
CUST-01764,Male,0,Yes,Yes,26,Yes,No,Yes,No internet,Yes,Month-to-month,Mailed check,25.59,663.45,0
CUST-01765,Male,0,Yes,Yes,9,Yes,Fiber optic,No internet,No internet,No,One year,Mailed check,34.22,282.48,1
CUST-01766,Female,0,No,Yes,15,Yes,No,No internet,Yes,No,Month-to-month,Electronic check,25.28,405.24,0
CUST-01767,Female,1,Yes,Yes,10,Yes,Fiber optic,Yes,Yes,Yes,One year,Credit card,82.58,861.81,0
CUST-01768,Female,0,No,Yes,42,Yes,DSL,No,No internet,No,Two year,Credit card,25.45,1163.74,0
CUST-01769,Female,0,No,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,103.64,7750.81,0
CUST-01770,Male,0,Yes,No,24,Yes,No,No,No internet,Yes,Two year,Credit card,71.19,1859.05,0
CUST-01771,Female,0,No,No,49,No,Fiber optic,No,No,Yes,Month-to-month,Bank transfer,72.7,3601.14,1
CUST-01772,Female,0,No,No,26,Yes,DSL,No internet,No,Yes,One year,Credit card,76.16,2019.85,0
CUST-01773,Female,0,Yes,Yes,37,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Mailed check,37.08,1502.84,1
CUST-01774,Female,0,No,Yes,68,Yes,Fiber optic,No internet,Yes,Yes,One year,Credit card,39.77,2781.23,0
CUST-01775,Female,0,Yes,Yes,50,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card,51.88,2350.57,0
CUST-01776,Male,0,Yes,Yes,24,Yes,DSL,No,No,No internet,Two year,Electronic check,79.35,1989.64,0
CUST-01777,Female,0,No,No,19,Yes,No,No internet,No internet,No internet,Two year,Bank transfer,41.01,842.38,0
CUST-01778,Female,0,Yes,Yes,60,Yes,DSL,No internet,No internet,No,Month-to-month,Electronic check,31.63,2009.99,0
CUST-01779,Male,0,Yes,Yes,39,Yes,DSL,No internet,No internet,No,Month-to-month,Credit card,117.01,4639.9,1
CUST-01780,Female,0,No,Yes,18,Yes,DSL,No,No,No internet,Month-to-month,Credit card,22.2,413.29,0
CUST-01781,Male,0,No,No,19,Yes,DSL,No internet,No internet,No internet,One year,Electronic check,100.27,2091.91,1
CUST-01782,Male,0,No,Yes,36,Yes,Fiber optic,Yes,No,No internet,Month-to-month,Bank transfer,98.8,3265.61,0
CUST-01783,Male,1,No,Yes,55,Yes,DSL,Yes,Yes,No,Two year,Mailed check,49.72,2826.07,0
CUST-01784,Male,0,Yes,Yes,69,Yes,DSL,No,No,Yes,One year,Electronic check,33.56,2215.33,0
CUST-01785,Female,0,Yes,No,47,Yes,No,No internet,No internet,No,One year,Credit card,34.56,1669.83,0
CUST-01786,Female,0,Yes,No,49,Yes,DSL,Yes,No internet,Yes,One year,Credit card,89.74,4491.91,0
CUST-01787,Male,0,No,Yes,33,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Mailed check,84.28,2588.48,1
CUST-01788,Female,0,Yes,No,21,Yes,Fiber optic,Yes,No internet,No,Two year,Credit card,98.27,1942.63,0
CUST-01789,Male,0,No,No,22,No,Fiber optic,No,Yes,Yes,One year,Credit card,113.75,2563.38,1
CUST-01790,Female,0,No,Yes,48,Yes,No,Yes,Yes,No,Two year,Mailed check,89.19,3962.8,0
CUST-01791,Female,0,No,No,37,Yes,DSL,Yes,No,No internet,Month-to-month,Credit card,35.59,1254.99,1
CUST-01792,Male,0,Yes,No,15,Yes,No,Yes,No internet,No internet,One year,Credit card,44.34,709.69,0
CUST-01793,Female,1,Yes,Yes,35,Yes,Fiber optic,No,Yes,No,Month-to-month,Bank transfer,104.22,3521.56,1
CUST-01794,Male,0,No,Yes,71,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,40.93,2899.09,0
CUST-01795,Male,1,No,No,32,Yes,DSL,No,Yes,No,One year,Bank transfer,27.25,948.93,0
CUST-01796,Female,0,No,Yes,11,Yes,DSL,No,No internet,No,One year,Bank transfer,90.33,939.41,0
CUST-01797,Female,0,No,No,10,Yes,Fiber optic,Yes,Yes,Yes,One year,Credit card,60.25,589.2,0
CUST-01798,Male,1,Yes,Yes,57,Yes,No,No internet,No internet,No internet,Month-to-month,Electronic check,112.0,6519.93,1
CUST-01799,Male,1,Yes,No,25,Yes,Fiber optic,Yes,Yes,No,Two year,Electronic check,85.03,2234.31,0
CUST-01800,Female,0,No,Yes,2,Yes,DSL,No,Yes,No,Two year,Credit card,29.04,62.75,0
CUST-01801,Female,1,Yes,No,64,Yes,DSL,No internet,No internet,No internet,Month-to-month,Bank transfer,114.79,7957.02,0
CUST-01802,Female,0,No,No,35,Yes,Fiber optic,Yes,No internet,No,Two year,Bank transfer,45.86,1693.91,0
CUST-01803,Female,0,No,No,7,Yes,Fiber optic,Yes,No internet,No internet,Month-to-month,Bank transfer,53.72,355.61,0
CUST-01804,Male,0,No,No,18,Yes,DSL,Yes,Yes,No internet,One year,Electronic check,60.23,981.11,0
CUST-01805,Female,0,No,No,67,Yes,DSL,Yes,No,No,Month-to-month,Credit card,25.12,1643.92,1
CUST-01806,Female,0,Yes,No,42,No,Fiber optic,Yes,No,Yes,Two year,Electronic check,69.65,2715.58,0
CUST-01807,Male,0,No,No,39,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Bank transfer,32.33,1313.92,1
CUST-01808,Female,0,Yes,No,41,No,Fiber optic,Yes,No internet,Yes,Month-to-month,Electronic check,60.1,2543.51,0
CUST-01809,Male,0,No,Yes,24,Yes,No,No,No,No,Month-to-month,Electronic check,55.07,1201.14,1
CUST-01810,Male,0,No,No,60,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card,97.28,6229.73,1
CUST-01811,Female,0,Yes,Yes,46,Yes,DSL,No internet,No internet,No internet,One year,Credit card,100.32,4382.82,0
CUST-01812,Female,0,Yes,Yes,19,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Electronic check,35.34,662.36,0
CUST-01813,Male,0,Yes,No,68,Yes,No,No internet,No internet,No,One year,Mailed check,56.66,3982.29,0
CUST-01814,Male,0,No,Yes,42,Yes,No,No,No,No,Two year,Credit card,57.34,2374.28,0
CUST-01815,Female,0,No,Yes,32,No,No,No internet,No,Yes,Two year,Mailed check,35.14,1111.28,0
CUST-01816,Male,0,Yes,Yes,39,Yes,DSL,Yes,No,Yes,Two year,Credit card,99.85,3555.85,0
CUST-01817,Male,0,Yes,Yes,36,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Bank transfer,90.72,3201.54,1
CUST-01818,Male,1,No,Yes,36,Yes,No,No,Yes,Yes,Month-to-month,Mailed check,39.04,1479.89,0
CUST-01819,Male,0,No,Yes,3,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Bank transfer,56.67,184.13,0
CUST-01820,Male,0,Yes,No,8,Yes,DSL,No internet,Yes,No,Month-to-month,Bank transfer,30.58,240.41,0
CUST-01821,Male,0,Yes,No,70,Yes,No,No internet,Yes,No internet,Two year,Electronic check,82.82,5708.8,0
CUST-01822,Male,0,No,Yes,41,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer,32.14,1371.14,1
CUST-01823,Female,0,No,No,68,Yes,DSL,No internet,No,No internet,Two year,Bank transfer,118.59,8778.23,0
CUST-01824,Male,1,No,Yes,13,Yes,DSL,Yes,No,No internet,Month-to-month,Bank transfer,98.07,1215.51,1
CUST-01825,Female,0,No,Yes,49,Yes,Fiber optic,No internet,No internet,No,Two year,Bank transfer,59.02,2857.36,0
CUST-01826,Male,0,No,Yes,60,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,77.86,4948.13,1
CUST-01827,Female,0,Yes,No,2,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,111.13,227.14,1
